"游戏运维工程师","http://jobs.zhaopin.com/CC206889116J00034620014.htm","8000-16000元/月xa0","北京","1-3年","本科","IT技术支持/维护工程师"
"服务器端开发工程师","http://jobs.zhaopin.com/155395716252186.htm","15000-25000元/月xa0","北京","不限","本科","Java开发工程师"
"高级测试开发工程师（前端）-互联网事业部","http://jobs.zhaopin.com/681448026250602.htm","20001-30000元/月xa0","北京-海淀区","1-3年","本科","软件测试"
"数据运营经理--互联网产品","http://jobs.zhaopin.com/427414314252100.htm","8001-10000元/月xa0","北京","3-5年","本科","数据运营"
"大数据开发工程师","http://jobs.zhaopin.com/120509316251225.htm","20001-30000元/月xa0","北京-朝阳区","5-10年","本科","数据库开发工程师"
"高级硬件系统工程师","http://jobs.zhaopin.com/CC264657883J00036489815.htm","20000-40000元/月xa0","北京","3-5年","本科","系统工程师"
"系统工程师/linux运维（doss攻击处理）","http://jobs.zhaopin.com/CC559493681J00035869315.htm","12000-17000元/月xa0","北京","3-5年","大专","系统工程师"
"开发运维工程师","http://jobs.zhaopin.com/CC569001924J00035138215.htm","15001-20000元/月xa0","北京","3-5年","大专","IT技术支持/维护工程师"
"自然语言处理","http://jobs.zhaopin.com/321225987250002.htm","30001-50000元/月xa0","北京-朝阳区","1-3年","本科","算法工程师"
"数据建模分析师","http://jobs.zhaopin.com/288506587250004.htm","20001-30000元/月xa0","北京","3-5年","不限","金融产品经理"
"运维工程师-互联网（北京）","http://jobs.zhaopin.com/000602709253051.htm","5000-10000元/月xa0","北京","不限","大专","IT技术支持/维护工程师"
"自动化测试","http://jobs.zhaopin.com/321225987250005.htm","20001-30000元/月xa0","北京","不限","不限","其他"
"测试工程师","http://jobs.zhaopin.com/402546911251626.htm","8000-12000元/月xa0","北京","1-3年","本科","软件测试"
"运维","http://jobs.zhaopin.com/698814020250399.htm","15000-25000元/月xa0","北京","不限","不限","系统工程师"
"高级开发工程师","http://jobs.zhaopin.com/CC366181283J00025967010.htm","15000-30000元/月xa0","北京-丰台区","5-10年","本科","Java开发工程师"
"推荐高级算法工程师","http://jobs.zhaopin.com/402546911251623.htm","15000-25000元/月xa0","北京","3-5年","硕士","算法工程师"
"DBA(数据库管理员)-北京-00127","http://jobs.zhaopin.com/CC533168623J00035424913.htm","20001-30000元/月xa0","北京","3-5年","本科","数据库管理员"
"C#工程师","http://jobs.zhaopin.com/121040727252331.htm","8000-15000元/月xa0","北京","3-5年","本科","软件工程师"
"数据分析工程师","http://jobs.zhaopin.com/153255425251476.htm","15001-20000元/月xa0","北京","1-3年","本科","其他"
"运维工程师","http://jobs.zhaopin.com/558164229250470.htm","15001-20000元/月xa0","北京","3-5年","大专","IT技术支持/维护工程师"
"web前端工程师","http://jobs.zhaopin.com/CC468968385J00029118211.htm","16000-25000元/月xa0","北京","3-5年","本科","WEB前端开发"
"知识图谱高级工程师","http://jobs.zhaopin.com/CC469187519J00064432108.htm","50001-70000元/月xa0","北京","3-5年","本科","算法工程师"
"挖掘和优化算法工程师","http://jobs.zhaopin.com/363455927250372.htm","15000-30000元/月xa0","北京-朝阳区","不限","硕士","高级软件工程师"
"开发运维工程师","http://jobs.zhaopin.com/CC569001924J00035138215.htm","15001-20000元/月xa0","北京","3-5年","大专","IT技术支持/维护工程师"
"IT运维工程师","http://jobs.zhaopin.com/532459926250937.htm","12000-20000元/月xa0","北京-海淀区","3-5年","大专","IT技术支持/维护工程师"
"自然语言处理","http://jobs.zhaopin.com/321225987250002.htm","30001-50000元/月xa0","北京-朝阳区","1-3年","本科","算法工程师"
"自动化测试","http://jobs.zhaopin.com/321225987250005.htm","20001-30000元/月xa0","北京","不限","不限","其他"
"运维工程师-互联网（北京）","http://jobs.zhaopin.com/000602709253051.htm","5000-10000元/月xa0","北京","不限","大专","IT技术支持/维护工程师"
"技术总监/CTO","http://jobs.zhaopin.com/333267026250247.htm","20001-30000元/月xa0","北京-东城区","3-5年","本科","CTO/CIO"
"大数据信息安全研究员/高级研究员","http://jobs.zhaopin.com/CC467758116J00030599614.htm","10000-20000元/月xa0","北京-昌平区","3-5年","本科","网络与信息安全工程师"
"金融数据分析经理","http://jobs.zhaopin.com/679964924250695.htm","15001-20000元/月xa0","北京-海淀区","3-5年","硕士","风险控制"
"实习Java软件开发","http://jobs.zhaopin.com/601810881250010.htm","4001-6000元/月xa0","北京-朝阳区","1年以下","大专","Java开发工程师"
"MySQL工程师-校招","http://jobs.zhaopin.com/153255425251491.htm","2001-4000元/月xa0","北京","不限","本科","实习生"
"流程TD","http://jobs.zhaopin.com/137036882251662.htm","10000-15000元/月xa0","北京-东城区","3-5年","大专","其他"
"测试开发工程师","http://jobs.zhaopin.com/601810881250016.htm","6001-8000元/月xa0","北京-朝阳区","1-3年","大专","软件测试"
"数据分析师","http://jobs.zhaopin.com/469888216255149.htm","15001-20000元/月xa0","北京-丰台区","3-5年","本科","证券分析/金融研究"
"系统运维工程师","http://jobs.zhaopin.com/337046436250005.htm","20001-30000元/月xa0","北京","5-10年","本科","系统工程师"
"高级运维工程师","http://jobs.zhaopin.com/676753424250289.htm","10001-15000元/月xa0","北京","1-3年","本科","IT技术支持/维护经理"
"高级大数据工程师","http://jobs.zhaopin.com/135424103253387.htm","15000-25000元/月xa0","北京","5-10年","本科","数据库开发工程师"
"数据分析师","http://jobs.zhaopin.com/CC227072733J00037793810.htm","10000-20000元/月xa0","北京","3-5年","本科","数据运营"
"C#工程师","http://jobs.zhaopin.com/121040727252331.htm","8000-15000元/月xa0","北京","3-5年","本科","软件工程师"
"高级数据分析工程师","http://jobs.zhaopin.com/311251934250553.htm","20000-35000元/月xa0","北京","3-5年","本科","数据库开发工程师"
"AI算法工程师","http://jobs.zhaopin.com/153255425251472.htm","15001-20000元/月xa0","北京","不限","本科","软件工程师"
"高级运维-北京-00173","http://jobs.zhaopin.com/CC533168623J00039500813.htm","20001-30000元/月xa0","北京","3-5年","本科","IT技术支持/维护经理"
"高级测试开发工程师（前端）-互联网事业部","http://jobs.zhaopin.com/681448026250602.htm","20001-30000元/月xa0","北京-海淀区","1-3年","本科","软件测试"
"系统运维工程师","http://jobs.zhaopin.com/CC308861030J00034150812.htm","10001-15000元/月xa0","北京","3-5年","本科","系统工程师"
"运维工程师","http://jobs.zhaopin.com/227741284250163.htm","12000-18000元/月xa0","北京","1-3年","本科","IT技术支持/维护工程师"
"测试经理","http://jobs.zhaopin.com/120227021250938.htm","15000-20000元/月xa0","北京","3-5年","本科","软件测试"
"中高级PHP开发工程师","http://jobs.zhaopin.com/276658715251401.htm","15001-20000元/月xa0","北京","3-5年","本科","PHP开发工程师"
"高级全栈软件开发工程师","http://jobs.zhaopin.com/121040727252298.htm","15001-20000元/月xa0","北京","3-5年","本科","高级软件工程师"
"推荐系统高级工程师（大数据方向）","http://jobs.zhaopin.com/155395716252174.htm","15000-30000元/月xa0","北京","不限","不限","高级软件工程师"
"数据运营经理--互联网产品","http://jobs.zhaopin.com/427414314252100.htm","8001-10000元/月xa0","北京","3-5年","本科","数据运营"
"Java（互联网金融）","http://jobs.zhaopin.com/CZ607841180J00075632907.htm","10000-20000元/月xa0","北京","5-10年","本科","Java开发工程师"
"PHP开发工程师(J11606)","http://jobs.zhaopin.com/453566715253007.htm","15001-20000元/月xa0","北京","1-3年","本科","PHP开发工程师"
"数据平台工程师/高级工程师","http://jobs.zhaopin.com/248546723251082.htm","15000-29000元/月xa0","北京-朝阳区","3-5年","本科","高级软件工程师"
"技术服务工程师","http://jobs.zhaopin.com/203847925250123.htm","8001-10000元/月xa0","北京-海淀区","不限","本科","IT技术支持/维护工程师"
"技术专家-人工智能-大数据-自然语言","http://jobs.zhaopin.com/467352913251849.htm","40000-80000元/月xa0","北京","不限","不限","CTO/CIO"
"数据处理工程师","http://jobs.zhaopin.com/234468831250504.htm","20001-30000元/月xa0","北京-海淀区","3-5年","本科","数据库开发工程师"
"Field Engineer Software 软件工程师","http://jobs.zhaopin.com/120391909250482.htm","面议xa0","北京","3-5年","本科","软件工程师"
"web前端开发工程师","http://jobs.zhaopin.com/234468831250537.htm","15001-20000元/月xa0","北京-海淀区","3-5年","本科","WEB前端开发"
"php工程师","http://jobs.zhaopin.com/120102241252578.htm","8001-10000元/月xa0","北京","1-3年","大专","PHP开发工程师"
"运维开发工程师-北京-00126","http://jobs.zhaopin.com/CC533168623J00035416913.htm","15000-30000元/月xa0","北京","5-10年","本科","IT技术支持/维护工程师"
"大数据分析工程师","http://jobs.zhaopin.com/412272383250011.htm","10001-15000元/月xa0","北京","不限","硕士","数据库开发工程师"
"服务端开发工程师","http://jobs.zhaopin.com/604701727250388.htm","15000-30000元/月xa0","北京-朝阳区","3-5年","本科","游戏设计/开发"
"系统工程师/linux运维（doss攻击处理）","http://jobs.zhaopin.com/CC559493681J00035869315.htm","12000-17000元/月xa0","北京","3-5年","大专","系统工程师"
"测试工程师","http://jobs.zhaopin.com/402546911251626.htm","8000-12000元/月xa0","北京","1-3年","本科","软件测试"
"推荐高级算法工程师","http://jobs.zhaopin.com/402546911251623.htm","15000-25000元/月xa0","北京","3-5年","硕士","算法工程师"
"运维工程师","http://jobs.zhaopin.com/659870226250567.htm","6000-9000元/月xa0","北京","1-3年","本科","IT技术支持/维护工程师"
"DBA(数据库管理员)-北京-00127","http://jobs.zhaopin.com/CC533168623J00035424913.htm","20001-30000元/月xa0","北京","3-5年","本科","数据库管理员"
"高级开发工程师","http://jobs.zhaopin.com/CC366181283J00025967010.htm","15000-30000元/月xa0","北京-丰台区","5-10年","本科","Java开发工程师"
"大数据开发工程师","http://jobs.zhaopin.com/120509316251225.htm","20001-30000元/月xa0","北京-朝阳区","5-10年","本科","数据库开发工程师"
"后端开发工程师","http://jobs.zhaopin.com/CZ751938570J00040334513.htm","8000-15000元/月xa0","北京-大兴区","1-3年","本科","软件工程师"
"课程设计师","http://jobs.zhaopin.com/120486999251785.htm","8001-10000元/月xa0","北京","1-3年","硕士","教育产品开发"
"测试工程师","http://jobs.zhaopin.com/CC469297616J00039251313.htm","10001-15000元/月xa0","北京","1-3年","本科","软件测试"
"高级运维开发工程师（SRE）","http://jobs.zhaopin.com/CC264657883J00035610815.htm","15000-30000元/月xa0","北京","3-5年","本科","IT技术支持/维护工程师"
"运维架构师","http://jobs.zhaopin.com/370460435250261.htm","30001-50000元/月xa0","北京-朝阳区","5-10年","本科","系统工程师"
"高级测试工程师","http://jobs.zhaopin.com/154054018268093.htm","10001-15000元/月xa0","北京-海淀区","5-10年","大专","软件测试"
"测试工程师","http://jobs.zhaopin.com/386864925250094.htm","10001-15000元/月xa0","北京","3-5年","本科","软件测试"
"高级自动化测试 资深测试","http://jobs.zhaopin.com/621096731250542.htm","20001-30000元/月xa0","北京","不限","不限","系统测试"
"网络工程师","http://jobs.zhaopin.com/CC512725480J00093827805.htm","6000-8000元/月xa0","北京-海淀区","1-3年","本科","网络工程师"
"大数据开发工程师","http://jobs.zhaopin.com/313019030250041.htm","20000-35000元/月xa0","北京-海淀区","3-5年","本科","软件工程师"
"大数据开发工程师(职位编号：sugon000324)","http://jobs.zhaopin.com/120205182254857.htm","20001-30000元/月xa0","北京-海淀区","5-10年","本科","系统架构设计师"
"后端开发工程师","http://jobs.zhaopin.com/CZ751938570J00040334513.htm","8000-15000元/月xa0","北京-大兴区","1-3年","本科","软件工程师"
"前端开发工程师","http://jobs.zhaopin.com/CC571965234J00060908604.htm","15001-20000元/月xa0","北京","5-10年","大专","WEB前端开发"
"运维经理","http://jobs.zhaopin.com/263382686250249.htm","15001-20000元/月xa0","北京","1-3年","不限","IT技术支持/维护经理"
"测试经理","http://jobs.zhaopin.com/CC136419267J00039196613.htm","10000-20000元/月xa0","北京","5-10年","本科","软件测试"
"大数据工程师","http://jobs.zhaopin.com/000551474251360.htm","15000-25000元/月xa0","北京","3-5年","大专","数据库开发工程师"
"web运维工程师（运维工程师 SRE）","http://jobs.zhaopin.com/190257813251555.htm","10001-15000元/月xa0","北京","1-3年","不限","网络工程师"
"搜索研发工程师","http://jobs.zhaopin.com/629509023250592.htm","20001-30000元/月xa0","北京","不限","本科","C语言开发工程师"
"机器算法算法工程师","http://jobs.zhaopin.com/629509023250586.htm","20001-30000元/月xa0","北京","不限","本科","算法工程师"
"虚拟化运维岗","http://jobs.zhaopin.com/187952314252080.htm","8001-10000元/月xa0","北京","3-5年","大专","IT技术支持/维护工程师"
"机器学习工程师-真格投企业合作公司-Ptmind","http://jobs.zhaopin.com/509189225250700.htm","30001-50000元/月xa0","北京-海淀区","3-5年","本科","算法工程师"
"大数据平台研发工程师","http://jobs.zhaopin.com/CC280969710J00035405809.htm","20001-30000元/月xa0","北京","5-10年","本科","高级软件工程师"
"爬虫工程师","http://jobs.zhaopin.com/623498325250600.htm","10001-15000元/月xa0","北京","1-3年","大专","IT技术/研发经理/主管"
"移动端测试工程师","http://jobs.zhaopin.com/CC280969710J00035203209.htm","10001-15000元/月xa0","北京","3-5年","本科","软件测试"
"存储运维工程师","http://jobs.zhaopin.com/187952314252081.htm","8001-10000元/月xa0","北京","1-3年","大专","计算机硬件维护工程师"
"高级大数据分析工程师","http://jobs.zhaopin.com/180905024252305.htm","18000-30000元/月xa0","北京","不限","硕士","算法工程师"
"高级大数据开发工程师（Spark）","http://jobs.zhaopin.com/180905024252281.htm","15000-30000元/月xa0","北京","不限","本科","其他"
"安全工程师","http://jobs.zhaopin.com/180905024252352.htm","15000-25000元/月xa0","北京-海淀区","3-5年","本科","网络与信息安全工程师"
"网络安全工程师","http://jobs.zhaopin.com/180905024252303.htm","8000-13000元/月xa0","北京","1-3年","本科","网络与信息安全工程师"
"性能测试工程师","http://jobs.zhaopin.com/678074528251053.htm","10001-15000元/月xa0","北京-朝阳区","不限","本科","软件测试"
"数据分析师（风控建模）","http://jobs.zhaopin.com/120227021251265.htm","10000-20000元/月xa0","北京-海淀区","3-5年","本科","风险控制"
"大数据开发工程师","http://jobs.zhaopin.com/321225987250008.htm","15001-20000元/月xa0","北京","1-3年","本科","互联网软件工程师"
"自动化测试工程师","http://jobs.zhaopin.com/146959742251138.htm","8000-12000元/月xa0","北京-朝阳区","1-3年","本科","软件测试"
"实习数据挖掘工程师","http://jobs.zhaopin.com/000552673275357.htm","2001-4000元/月xa0","北京","不限","本科","软件工程师"
"大数据工程师","http://jobs.zhaopin.com/153255425251471.htm","10001-15000元/月xa0","北京","不限","本科","软件工程师"
"web前端工程师","http://jobs.zhaopin.com/CC500623625J00039968209.htm","10001-15000元/月xa0","北京","3-5年","本科","软件工程师"
"Data Mining Consultant/数据挖掘顾问","http://jobs.zhaopin.com/120049730250792.htm","20001-30000元/月xa0","北京-朝阳区","1-3年","本科","专业顾问"
"高级前端开发工程师","http://jobs.zhaopin.com/323109835250318.htm","30000-40000元/月xa0","北京-海淀区","3-5年","本科","其他"
"运维工程师","http://jobs.zhaopin.com/194831119252986.htm","6000-12000元/月xa0","北京","不限","本科","IT技术支持/维护工程师"
"测试总监/经理","http://jobs.zhaopin.com/538930521250972.htm","20001-30000元/月xa0","北京-海淀区","5-10年","本科","IT质量管理经理/主管"
"JAVA工程师","http://jobs.zhaopin.com/404577638250033.htm","20000-40000元/月xa0","北京-朝阳区","不限","本科","软件研发工程师"
"数据分析师","http://jobs.zhaopin.com/377822883250200.htm","8000-10000元/月xa0","北京-朝阳区","1-3年","本科","信贷管理/资信评估/分析"
"php架构师","http://jobs.zhaopin.com/CC634759837J00039829013.htm","30001-50000元/月xa0","北京","3-5年","本科","系统架构设计师"
"软件测试工程师","http://jobs.zhaopin.com/443968611250063.htm","10001-15000元/月xa0","北京","3-5年","本科","软件工程师"
"实习自然语言处理工程师","http://jobs.zhaopin.com/000552673275358.htm","2001-4000元/月xa0","北京","不限","本科","算法工程师"
"大数据hadoop集群维护工程师","http://jobs.zhaopin.com/187952314251712.htm","7000-9000元/月xa0","北京","1-3年","大专","系统工程师"
"音频算法优化移植工程师","http://jobs.zhaopin.com/CC393509019J00027200211.htm","20000-30000元/月xa0","北京","1-3年","本科","算法工程师"
"运维工程师","http://jobs.zhaopin.com/CC394165482J00034951913.htm","10000-13000元/月xa0","北京","3-5年","本科","IT技术支持/维护工程师"
"数据分析工程师","http://jobs.zhaopin.com/153255425251476.htm","15001-20000元/月xa0","北京","1-3年","本科","其他"
"运维工程师","http://jobs.zhaopin.com/558164229250470.htm","15001-20000元/月xa0","北京","3-5年","大专","IT技术支持/维护工程师"
"C#工程师","http://jobs.zhaopin.com/121040727252331.htm","8000-15000元/月xa0","北京","3-5年","本科","软件工程师"
"运维开发工程师-北京-00126","http://jobs.zhaopin.com/CC533168623J00035416913.htm","15000-30000元/月xa0","北京","5-10年","本科","IT技术支持/维护工程师"
"技术服务工程师","http://jobs.zhaopin.com/203847925250123.htm","8001-10000元/月xa0","北京-海淀区","不限","本科","IT技术支持/维护工程师"
"Field Engineer Software 软件工程师","http://jobs.zhaopin.com/120391909250482.htm","面议xa0","北京","3-5年","本科","软件工程师"
"系统运维工程师","http://jobs.zhaopin.com/206889116252428.htm","10000-20000元/月xa0","北京","不限","本科","其他"
"高级系统运维工程师","http://jobs.zhaopin.com/206889116252429.htm","10000-20000元/月xa0","北京","不限","不限","其他"
"运维开发（自动化方向）","http://jobs.zhaopin.com/CC264657883J00035592915.htm","15000-30000元/月xa0","北京","3-5年","本科","IT技术支持/维护工程师"
"开发部1 高级Java后端开发工程师","http://jobs.zhaopin.com/569159528254861.htm","8001-10000元/月xa0","北京","不限","本科","软件工程师"
"C++开发工程师","http://jobs.zhaopin.com/150445619253421.htm","15001-20000元/月xa0","北京","1-3年","本科","高级软件工程师"
"软件测试工程师(职位编号：263group000403)","http://jobs.zhaopin.com/120144921251873.htm","8000-15000元/月xa0","北京-朝阳区","1-3年","本科","系统测试"
"测试工程师","http://jobs.zhaopin.com/386864925250094.htm","10001-15000元/月xa0","北京","3-5年","本科","软件测试"
"高级数据分析工程师","http://jobs.zhaopin.com/311251934250553.htm","20000-35000元/月xa0","北京","3-5年","本科","数据库开发工程师"
"高级运维-北京-00173","http://jobs.zhaopin.com/CC533168623J00039500813.htm","20001-30000元/月xa0","北京","3-5年","本科","IT技术支持/维护经理"
"系统工程师/linux运维（doss攻击处理）","http://jobs.zhaopin.com/CC559493681J00035869315.htm","12000-17000元/月xa0","北京","3-5年","大专","系统工程师"
"php工程师","http://jobs.zhaopin.com/120102241252578.htm","8001-10000元/月xa0","北京","1-3年","大专","PHP开发工程师"
"PHP开发工程师(J11606)","http://jobs.zhaopin.com/453566715253007.htm","15001-20000元/月xa0","北京","1-3年","本科","PHP开发工程师"
"高级大数据工程师","http://jobs.zhaopin.com/135424103253387.htm","15000-25000元/月xa0","北京","5-10年","本科","数据库开发工程师"
"AI算法工程师","http://jobs.zhaopin.com/153255425251472.htm","15001-20000元/月xa0","北京","不限","本科","软件工程师"
"人工智能开发工程师","http://jobs.zhaopin.com/155534117250170.htm","15001-20000元/月xa0","北京","3-5年","本科","软件研发工程师"
"数据分析师","http://jobs.zhaopin.com/CC227072733J00037793810.htm","10000-20000元/月xa0","北京","3-5年","本科","数据运营"
"高级运维工程师","http://jobs.zhaopin.com/676753424250289.htm","10001-15000元/月xa0","北京","1-3年","本科","IT技术支持/维护经理"
"c++开发工程师","http://jobs.zhaopin.com/239982315252652.htm","20001-30000元/月xa0","北京","5-10年","大专","C语言开发工程师"
"web运维工程师（运维工程师 SRE）","http://jobs.zhaopin.com/190257813251555.htm","10001-15000元/月xa0","北京","1-3年","不限","网络工程师"
"系统工程师","http://jobs.zhaopin.com/629509023250171.htm","20001-30000元/月xa0","北京","不限","不限","系统工程师"
"自动化测试工程师","http://jobs.zhaopin.com/146959742251138.htm","8000-12000元/月xa0","北京-朝阳区","1-3年","本科","软件测试"
"运维经理","http://jobs.zhaopin.com/263382686250249.htm","15001-20000元/月xa0","北京","1-3年","不限","IT技术支持/维护经理"
"Data Mining Consultant/数据挖掘顾问","http://jobs.zhaopin.com/120049730250792.htm","20001-30000元/月xa0","北京-朝阳区","1-3年","本科","专业顾问"
"风险数据分析经理（中小银行方向）","http://jobs.zhaopin.com/255277531250151.htm","18000-25000元/月xa0","北京-朝阳区","不限","本科","数据运营"
"前端开发工程师","http://jobs.zhaopin.com/CC571965234J00060908604.htm","15001-20000元/月xa0","北京","5-10年","大专","WEB前端开发"
"爬虫/数据抓取工程师","http://jobs.zhaopin.com/700546722250179.htm","10000-20000元/月xa0","北京","3-5年","本科","算法工程师"
"ETL高级研发工程师","http://jobs.zhaopin.com/428599225250707.htm","35000-45000元/月xa0","北京-海淀区","3-5年","本科","数据库开发工程师"
"数据平台运维工程师","http://jobs.zhaopin.com/CC264657883J00035589315.htm","15000-30000元/月xa0","北京","3-5年","本科","IT技术支持/维护工程师"
"架构分析师","http://jobs.zhaopin.com/478457116250165.htm","9000-18000元/月xa0","北京","不限","硕士","IT技术支持/维护工程师"
"安全研究员","http://jobs.zhaopin.com/CC467758116J00031164714.htm","8000-16000元/月xa0","北京-昌平区","不限","本科","网络与信息安全工程师"
"自动化测试工程师","http://jobs.zhaopin.com/300305088250084.htm","10000-20000元/月xa0","北京-朝阳区","1-3年","本科","软件测试"
"数据分析师助理","http://jobs.zhaopin.com/522486728251109.htm","10001-15000元/月xa0","北京-房山区","无经验","本科","储备干部"
"软件开发工程师（教育网站开发）","http://jobs.zhaopin.com/386136133250143.htm","10001-15000元/月xa0","北京","3-5年","本科","软件工程师"
"数据结构与算法工程师实习生","http://jobs.zhaopin.com/134571998250346.htm","2001-4000元/月xa0","北京-海淀区","不限","本科","算法工程师"
"物联网云平台负责人","http://jobs.zhaopin.com/120910590251146.htm","30001-50000元/月xa0","北京","3-5年","本科","系统架构设计师"
"软件运维工程师","http://jobs.zhaopin.com/120391909250488.htm","面议xa0","北京","1-3年","本科","软件工程师"
"测试经理","http://jobs.zhaopin.com/CC136419267J00039196613.htm","10000-20000元/月xa0","北京","5-10年","本科","软件测试"
"运维开发工程师","http://jobs.zhaopin.com/CC000459786J00038612311.htm","15001-20000元/月xa0","北京","1-3年","本科","IT技术支持/维护工程师"
"大数据工程师","http://jobs.zhaopin.com/000551474251360.htm","15000-25000元/月xa0","北京","3-5年","大专","数据库开发工程师"
"实习数据挖掘工程师","http://jobs.zhaopin.com/000552673275357.htm","2001-4000元/月xa0","北京","不限","本科","软件工程师"
"web前端工程师","http://jobs.zhaopin.com/CC500623625J00039968209.htm","10001-15000元/月xa0","北京","3-5年","本科","软件工程师"
"测试工程师","http://jobs.zhaopin.com/155395716252232.htm","10001-15000元/月xa0","北京","3-5年","本科","软件测试"
"高级前端开发工程师","http://jobs.zhaopin.com/323109835250318.htm","30000-40000元/月xa0","北京-海淀区","3-5年","本科","其他"
"大数据工程师","http://jobs.zhaopin.com/153255425251471.htm","10001-15000元/月xa0","北京","不限","本科","软件工程师"
"Hadoop开发工程师","http://jobs.zhaopin.com/153255425251441.htm","15001-20000元/月xa0","北京","3-5年","本科","互联网软件工程师"
"开发部1Java开发工程师","http://jobs.zhaopin.com/569159528254858.htm","6001-8000元/月xa0","北京","不限","本科","软件工程师"
"高级测试工程师","http://jobs.zhaopin.com/313019030250036.htm","15000-25000元/月xa0","北京","1-3年","本科","软件测试"
"软件开发工程师（自动重组）","http://jobs.zhaopin.com/000552673275290.htm","15000-25000元/月xa0","北京","不限","本科","高级软件工程师"
"软件开发工程师（AI）","http://jobs.zhaopin.com/000552673275299.htm","15000-25000元/月xa0","北京","不限","本科","高级软件工程师"
"大数据架构师","http://jobs.zhaopin.com/147613145253484.htm","25000-35000元/月xa0","北京","3-5年","本科","系统架构设计师"
"高级算法工程师","http://jobs.zhaopin.com/681448026250708.htm","10000-20000元/月xa0","北京","3-5年","本科","数据分析师"
"机器写作实习生","http://jobs.zhaopin.com/000552673275285.htm","2200-3000元/月xa0","北京","不限","本科","算法工程师"
"NLP研究员（知识图谱|推荐|NLP）","http://jobs.zhaopin.com/606383625250312.htm","15000-25000元/月xa0","北京-朝阳区","3-5年","本科","软件研发工程师"
"数据建模工程师（大数据方向）","http://jobs.zhaopin.com/155395716252173.htm","15000-30000元/月xa0","北京","不限","不限","软件研发工程师"
"服务器端开发工程师","http://jobs.zhaopin.com/155395716252186.htm","15000-25000元/月xa0","北京","不限","本科","Java开发工程师"
"IP AE工程师","http://jobs.zhaopin.com/CC378616383J00025098612.htm","10001-15000元/月xa0","北京","无经验","本科","其他"
"IT工程师","http://jobs.zhaopin.com/CC378616383J00034058512.htm","8001-10000元/月xa0","北京","1-3年","大专","IT技术支持/维护工程师"
"高级项目经理","http://jobs.zhaopin.com/300187886250113.htm","18000-30000元/月xa0","北京","不限","不限","IT项目经理/主管"
"粉笔科技推荐算法工程师","http://jobs.zhaopin.com/CC274471135J00036301410.htm","30000-60000元/月xa0","北京","1-3年","本科","算法工程师"
"高级java工程师","http://jobs.zhaopin.com/CC150445619J00040175909.htm","15000-25000元/月xa0","北京","3-5年","本科","Java开发工程师"
"自然语言处理工程师（AI）","http://jobs.zhaopin.com/000552673275298.htm","15000-25000元/月xa0","北京","不限","硕士","高级软件工程师"
"自然语言处理工程师（自动重组）","http://jobs.zhaopin.com/000552673275288.htm","15000-25000元/月xa0","北京","不限","硕士","高级软件工程师"
"数据挖掘工程师（自动重组）","http://jobs.zhaopin.com/000552673275289.htm","15000-25000元/月xa0","北京","不限","硕士","高级软件工程师"
"大数据系统架构师","http://jobs.zhaopin.com/CC313019030J00022718712.htm","20000-35000元/月xa0","北京","5-10年","本科","系统架构设计师"
"数据运营经理（风控建模方向）","http://jobs.zhaopin.com/674599020250312.htm","10001-15000元/月xa0","北京","不限","不限","数据运营"
"音频算法优化移植工程师","http://jobs.zhaopin.com/CC393509019J00027200211.htm","20000-30000元/月xa0","北京","1-3年","本科","算法工程师"
"测试总监/经理","http://jobs.zhaopin.com/538930521250972.htm","20001-30000元/月xa0","北京-海淀区","5-10年","本科","IT质量管理经理/主管"
"爬虫工程师","http://jobs.zhaopin.com/623498325250600.htm","10001-15000元/月xa0","北京","1-3年","大专","IT技术/研发经理/主管"
"音频算法工程师","http://jobs.zhaopin.com/CC393509019J00027191311.htm","20000-40000元/月xa0","北京","1-3年","硕士","算法工程师"
"JAVA工程师","http://jobs.zhaopin.com/404577638250033.htm","20000-40000元/月xa0","北京-朝阳区","不限","本科","软件研发工程师"
"大数据平台研发工程师","http://jobs.zhaopin.com/CC280969710J00035405809.htm","20001-30000元/月xa0","北京","5-10年","本科","高级软件工程师"
"软件测试工程师","http://jobs.zhaopin.com/443968611250063.htm","10001-15000元/月xa0","北京","3-5年","本科","软件工程师"
"实习自然语言处理工程师","http://jobs.zhaopin.com/000552673275358.htm","2001-4000元/月xa0","北京","不限","本科","算法工程师"
"移动端测试工程师","http://jobs.zhaopin.com/CC280969710J00035203209.htm","10001-15000元/月xa0","北京","3-5年","本科","软件测试"
"主机、linux运维","http://jobs.zhaopin.com/187952314252079.htm","8001-10000元/月xa0","北京","3-5年","大专","IT技术支持/维护工程师"
"信息安全工程师（中级）","http://jobs.zhaopin.com/678074528251063.htm","10001-15000元/月xa0","北京","1-3年","本科","高级软件工程师"
"存储运维工程师","http://jobs.zhaopin.com/187952314252081.htm","8001-10000元/月xa0","北京","1-3年","大专","计算机硬件维护工程师"
"java开发工程师","http://jobs.zhaopin.com/185804123250090.htm","10000-18000元/月xa0","北京","3-5年","大专","Java开发工程师"
"c++软件工程师","http://jobs.zhaopin.com/CC248466011J00036882312.htm","12000-18000元/月xa0","北京","3-5年","大专","C语言开发工程师"
"Windows客户端开发工程师","http://jobs.zhaopin.com/CC248466011J00023147412.htm","10000-18000元/月xa0","北京-海淀区","3-5年","本科","软件研发工程师"
